,album,artists,available_markets,disc_number,duration_ms,explicit,external_ids,external_urls,href,id,is_local,name,popularity,preview_url,track_number,type,uri
0,"{'album_type': 'ALBUM', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5bexYYDaZkyrm4yZs5ozR5'}, 'href': 'https://api.spotify.com/v1/artists/5bexYYDaZkyrm4yZs5ozR5', 'id': '5bexYYDaZkyrm4yZs5ozR5', 'name': 'Suamenlejjona', 'type': 'artist', 'uri': 'spotify:artist:5bexYYDaZkyrm4yZs5ozR5'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/4GRXEwXSbZwd6mmqUPiXHD'}, 'href': 'https://api.spotify.com/v1/albums/4GRXEwXSbZwd6mmqUPiXHD', 'id': '4GRXEwXSbZwd6mmqUPiXHD', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f6ceb30861dfe8aa7b5fa7de', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f6ceb30861dfe8aa7b5fa7de', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f6ceb30861dfe8aa7b5fa7de', 'width': 64}], 'name': 'Penkist Sata', 'release_date': '2019-08-07', 'release_date_precision': 'day', 'total_tracks': 0, 'type': 'album', 'uri': 'spotify:album:4GRXEwXSbZwd6mmqUPiXHD'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5bexYYDaZkyrm4yZs5ozR5'}, 'href': 'https://api.spotify.com/v1/artists/5bexYYDaZkyrm4yZs5ozR5', 'id': '5bexYYDaZkyrm4yZs5ozR5', 'name': 'Suamenlejjona', 'type': 'artist', 'uri': 'spotify:artist:5bexYYDaZkyrm4yZs5ozR5'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1.0,203316.0,0.0,{'isrc': 'QZFZ31975958'},{'spotify': 'https://open.spotify.com/track/14XaMGMqJL8nulDD2JReeQ'},https://api.spotify.com/v1/tracks/14XaMGMqJL8nulDD2JReeQ,14XaMGMqJL8nulDD2JReeQ,0.0,Penkist Sata,35.0,https://p.scdn.co/mp3-preview/72e5159d49fd0724190eaba58d89f3f900d00b01?cid=3a5a7e73cd16469bb411957e65ce1d3d,1.0,track,spotify:track:14XaMGMqJL8nulDD2JReeQ
1,"{'album_type': 'ALBUM', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/06UcKJxYJXthEwn0c8XOCt'}, 'href': 'https://api.spotify.com/v1/artists/06UcKJxYJXthEwn0c8XOCt', 'id': '06UcKJxYJXthEwn0c8XOCt', 'name': 'Blaze of Perdition', 'type': 'artist', 'uri': 'spotify:artist:06UcKJxYJXthEwn0c8XOCt'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/23suadZvsufa2c5no6K3Bh'}, 'href': 'https://api.spotify.com/v1/albums/23suadZvsufa2c5no6K3Bh', 'id': '23suadZvsufa2c5no6K3Bh', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f37a14436b103653a20ef445', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f37a14436b103653a20ef445', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f37a14436b103653a20ef445', 'width': 64}], 'name': 'The Harrowing of Hearts', 'release_date': '2020-02-14', 'release_date_precision': 'day', 'total_tracks': 0, 'type': 'album', 'uri': 'spotify:album:23suadZvsufa2c5no6K3Bh'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06UcKJxYJXthEwn0c8XOCt'}, 'href': 'https://api.spotify.com/v1/artists/06UcKJxYJXthEwn0c8XOCt', 'id': '06UcKJxYJXthEwn0c8XOCt', 'name': 'Blaze of Perdition', 'type': 'artist', 'uri': 'spotify:artist:06UcKJxYJXthEwn0c8XOCt'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1.0,359000.0,0.0,{'isrc': 'USMBR2014152'},{'spotify': 'https://open.spotify.com/track/3hnA9nQpOWgU5szBQvWhYT'},https://api.spotify.com/v1/tracks/3hnA9nQpOWgU5szBQvWhYT,3hnA9nQpOWgU5szBQvWhYT,0.0,Transmutation of Sins,25.0,https://p.scdn.co/mp3-preview/658cacdc1fddaf9c65ae316c067f9b7c30c937ec?cid=3a5a7e73cd16469bb411957e65ce1d3d,3.0,track,spotify:track:3hnA9nQpOWgU5szBQvWhYT
2,"{'album_type': 'ALBUM', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/10AROE3jG5grMdhlNyZiWo'}, 'href': 'https://api.spotify.com/v1/artists/10AROE3jG5grMdhlNyZiWo', 'id': '10AROE3jG5grMdhlNyZiWo', 'name': 'MØL', 'type': 'artist', 'uri': 'spotify:artist:10AROE3jG5grMdhlNyZiWo'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/1SRL7s4njVHBEytSmM3MsN'}, 'href': 'https://api.spotify.com/v1/albums/1SRL7s4njVHBEytSmM3MsN', 'id': '1SRL7s4njVHBEytSmM3MsN', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e2d19b22eeb6be7667a1c7b7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e2d19b22eeb6be7667a1c7b7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e2d19b22eeb6be7667a1c7b7', 'width': 64}], 'name': 'Jord', 'release_date': '2018-04-13', 'release_date_precision': 'day', 'total_tracks': 0, 'type': 'album', 'uri': 'spotify:album:1SRL7s4njVHBEytSmM3MsN'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/10AROE3jG5grMdhlNyZiWo'}, 'href': 'https://api.spotify.com/v1/artists/10AROE3jG5grMdhlNyZiWo', 'id': '10AROE3jG5grMdhlNyZiWo', 'name': 'MØL', 'type': 'artist', 'uri': 'spotify:artist:10AROE3jG5grMdhlNyZiWo'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1.0,233013.0,0.0,{'isrc': 'GBMLT1501102'},{'spotify': 'https://open.spotify.com/track/1MqggQYTi7hA55AUACOVMx'},https://api.spotify.com/v1/tracks/1MqggQYTi7hA55AUACOVMx,1MqggQYTi7hA55AUACOVMx,0.0,Storm,28.0,https://p.scdn.co/mp3-preview/5c9cd3967b7ba20cfad33877519e97250dd86e04?cid=3a5a7e73cd16469bb411957e65ce1d3d,1.0,track,spotify:track:1MqggQYTi7hA55AUACOVMx
3,"{'album_type': 'ALBUM', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/7FhkwcO8Jd7BRWdllBpXBJ'}, 'href': 'https://api.spotify.com/v1/artists/7FhkwcO8Jd7BRWdllBpXBJ', 'id': '7FhkwcO8Jd7BRWdllBpXBJ', 'name': 'Rotting Christ', 'type': 'artist', 'uri': 'spotify:artist:7FhkwcO8Jd7BRWdllBpXBJ'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/4HKBgdPfT3n7f9IhcPFUEG'}, 'href': 'https://api.spotify.com/v1/albums/4HKBgdPfT3n7f9IhcPFUEG', 'id': '4HKBgdPfT3n7f9IhcPFUEG', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ef6562c009742acb1b61fd10', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ef6562c009742acb1b61fd10', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ef6562c009742acb1b61fd10', 'width': 64}], 'name': 'The Heretics', 'release_date': '2019-02-15', 'release_date_precision': 'day', 'total_tracks': 0, 'type': 'album', 'uri': 'spotify:album:4HKBgdPfT3n7f9IhcPFUEG'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7FhkwcO8Jd7BRWdllBpXBJ'}, 'href': 'https://api.spotify.com/v1/artists/7FhkwcO8Jd7BRWdllBpXBJ', 'id': '7FhkwcO8Jd7BRWdllBpXBJ', 'name': 'Rotting Christ', 'type': 'artist', 'uri': 'spotify:artist:7FhkwcO8Jd7BRWdllBpXBJ'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1.0,289969.0,0.0,{'isrc': 'FR33T1948707'},{'spotify': 'https://open.spotify.com/track/7jPkBH0vx7JSiCQC9nyEH9'},https://api.spotify.com/v1/tracks/7jPkBH0vx7JSiCQC9nyEH9,7jPkBH0vx7JSiCQC9nyEH9,0.0,Fire God and Fear,46.0,https://p.scdn.co/mp3-preview/b94cb530df3b0e2210fbf4308de0806999608e9f?cid=3a5a7e73cd16469bb411957e65ce1d3d,7.0,track,spotify:track:7jPkBH0vx7JSiCQC9nyEH9
4,"{'album_type': 'ALBUM', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0jPA74DtdgWqMU2x4cAFsb'}, 'href': 'https://api.spotify.com/v1/artists/0jPA74DtdgWqMU2x4cAFsb', 'id': '0jPA74DtdgWqMU2x4cAFsb', 'name': 'Burning Witch', 'type': 'artist', 'uri': 'spotify:artist:0jPA74DtdgWqMU2x4cAFsb'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/1BW5qqLuDqcHoeLkMctJ0k'}, 'href': 'https://api.spotify.com/v1/albums/1BW5qqLuDqcHoeLkMctJ0k', 'id': '1BW5qqLuDqcHoeLkMctJ0k', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273eca3e6453a9adfd3ed07f4f5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02eca3e6453a9adfd3ed07f4f5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851eca3e6453a9adfd3ed07f4f5', 'width': 64}], 'name': 'Crippled Lucifer', 'release_date': '2009-04-21', 'release_date_precision': 'day', 'total_tracks': 0, 'type': 'album', 'uri': 'spotify:album:1BW5qqLuDqcHoeLkMctJ0k'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0jPA74DtdgWqMU2x4cAFsb'}, 'href': 'https://api.spotify.com/v1/artists/0jPA74DtdgWqMU2x4cAFsb', 'id': '0jPA74DtdgWqMU2x4cAFsb', 'name': 'Burning Witch', 'type': 'artist', 'uri': 'spotify:artist:0jPA74DtdgWqMU2x4cAFsb'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1.0,422760.0,0.0,{'isrc': 'USZPA0700098'},{'spotify': 'https://open.spotify.com/track/1YQ8fNXUzebMzYsgu7xZop'},https://api.spotify.com/v1/tracks/1YQ8fNXUzebMzYsgu7xZop,1YQ8fNXUzebMzYsgu7xZop,0.0,Sacred Predictions,22.0,https://p.scdn.co/mp3-preview/91a82dffdd70ffe1e9453023b8cce9605187a9b2?cid=3a5a7e73cd16469bb411957e65ce1d3d,1.0,track,spotify:track:1YQ8fNXUzebMzYsgu7xZop
5,"{'album_type': 'ALBUM', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1JjP30v8j95bAMZN3ws8Kb'}, 'href': 'https://api.spotify.com/v1/artists/1JjP30v8j95bAMZN3ws8Kb', 'id': '1JjP30v8j95bAMZN3ws8Kb', 'name': 'Wiegedood', 'type': 'artist', 'uri': 'spotify:artist:1JjP30v8j95bAMZN3ws8Kb'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/6rmNlsOzMr0xG02D24cZkb'}, 'href': 'https://api.spotify.com/v1/albums/6rmNlsOzMr0xG02D24cZkb', 'id': '6rmNlsOzMr0xG02D24cZkb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27358bd9339c9f0312889d1832d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0258bd9339c9f0312889d1832d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485158bd9339c9f0312889d1832d', 'width': 64}], 'name': 'De Doden Hebben Het Goed II', 'release_date': '2018-04-20', 'release_date_precision': 'day', 'total_tracks': 0, 'type': 'album', 'uri': 'spotify:album:6rmNlsOzMr0xG02D24cZkb'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1JjP30v8j95bAMZN3ws8Kb'}, 'href': 'https://api.spotify.com/v1/artists/1JjP30v8j95bAMZN3ws8Kb', 'id': '1JjP30v8j95bAMZN3ws8Kb', 'name': 'Wiegedood', 'type': 'artist', 'uri': 'spotify:artist:1JjP30v8j95bAMZN3ws8Kb'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1.0,452025.0,0.0,{'isrc': 'TCADP1846106'},{'spotify': 'https://open.spotify.com/track/4iDXWL3dSLK37yzydaIabm'},https://api.spotify.com/v1/tracks/4iDXWL3dSLK37yzydaIabm,4iDXWL3dSLK37yzydaIabm,0.0,Ontzieling,29.0,https://p.scdn.co/mp3-preview/f6eb6bdd04d778bed93ff6497e36bc03578387bc?cid=3a5a7e73cd16469bb411957e65ce1d3d,1.0,track,spotify:track:4iDXWL3dSLK37yzydaIabm
6,"{'album_type': 'ALBUM', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3OX4skiU9o7fxdi5Li7k5l'}, 'href': 'https://api.spotify.com/v1/artists/3OX4skiU9o7fxdi5Li7k5l', 'id': '3OX4skiU9o7fxdi5Li7k5l', 'name': 'Valley of the Sun', 'type': 'artist', 'uri': 'spotify:artist:3OX4skiU9o7fxdi5Li7k5l'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/5sCfgHic6iPLPzDW17CLpu'}, 'href': 'https://api.spotify.com/v1/albums/5sCfgHic6iPLPzDW17CLpu', 'id': '5sCfgHic6iPLPzDW17CLpu', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27315060e8a78b75f4d3e5bad68', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0215060e8a78b75f4d3e5bad68', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485115060e8a78b75f4d3e5bad68', 'width': 64}], 'name': 'Old Gods', 'release_date': '2019-05-24', 'release_date_precision': 'day', 'total_tracks': 0, 'type': 'album', 'uri': 'spotify:album:5sCfgHic6iPLPzDW17CLpu'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3OX4skiU9o7fxdi5Li7k5l'}, 'href': 'https://api.spotify.com/v1/artists/3OX4skiU9o7fxdi5Li7k5l', 'id': '3OX4skiU9o7fxdi5Li7k5l', 'name': 'Valley of the Sun', 'type': 'artist', 'uri': 'spotify:artist:3OX4skiU9o7fxdi5Li7k5l'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'UY', 'VN', 'ZA']",1.0,360800.0,0.0,{'isrc': 'SEWOL1900201'},{'spotify': 'https://open.spotify.com/track/79ZQrZiHAZZ38JLLYKI1VV'},https://api.spotify.com/v1/tracks/79ZQrZiHAZZ38JLLYKI1VV,79ZQrZiHAZZ38JLLYKI1VV,0.0,Old Gods,34.0,https://p.scdn.co/mp3-preview/d772795519cc35d0d95f3572efe1cef8ab455878?cid=3a5a7e73cd16469bb411957e65ce1d3d,1.0,track,spotify:track:79ZQrZiHAZZ38JLLYKI1VV
